Site,Type,Time,Rep,Machine,AvgThickness,WaterWt,PercentWater,Notes,WaterCheck,PAR0,PAR25,PAR50,PAR100,PAR150,PAR300,PAR500,PAR750,PAR1000,PAR1250,PAR1600,PAR2000,Resp,Net,QY,LightSat,Shape,Amax,Cfix
WHS,da,2,1,s,5.0525,0.6371,0.384977944,maybeexclude,,-2.512524981799355,-1.6620113476214837,-1.310261821898374,-0.5769423715810753,0.021180916676649973,0.844627759867951,1.3568073433845262,1.7795391704574899,1.9918601399888165,2.2498703264672604,2.7500366116950636,2.444240080997272,2.512524981799355,2.7500366116950636,0.029032904282567242,1600,TipDown,5.262561593494419,5.262561593494419
WHS,da,2,2,b,6.68,0.8913,0.45239062,maybeexclude,,-3.3812509554362475,-2.333128569133783,-1.8182120388006393,-0.9673546226314216,-0.4959133238795771,0.5798372273578768,1.4983799268445355,2.1451835650811777,2.1522278655637344,2.120842882038414,2.389000194334485,2.856926777181231,3.3812509554362475,2.856926777181231,0.036592836892405375,2000,UpUpUp,6.238177732617478,6.238177732617478
WHS,da,2,3,t,9.3875,1.9316,0.614317972,maybeexclude,,-1.831250721695215,-1.5790150581098215,-1.380411459083841,-1.0261982176983355,-0.7175184557071621,-0.5301935647703356,-0.1074071939923012,-0.1100872024254406,-0.0949807677653023,-0.11564213593543056,-0.06630171901691245,-0.4943687293947316,1.831250721695215,-0.06630171901691245,0.00955310589782161,1600,TipDown,1.7649490026783026,1.7649490026783026
WHS,da,2,4,s,4.3625,0.4388,0.325398591,maybeexclude,,-1.6492727709555746,-1.2484989535500688,-0.8482392258688773,-0.42634283053805927,-0.04631991556559835,0.4913728533644585,0.458800550983847,1.1421367238156366,1.3032733344951173,1.7974790937206462,2.107167533328094,2.1927151035118664,1.6492727709555746,2.1927151035118664,0.016025811798977087,2000,UpUpUp,3.841987874467441,3.841987874467441
WHS,da,2,5,b,6.3,0.8654,0.489424273,maybeexclude,,-3.2819803299024053,-2.5850287587221144,-1.8425915401273003,-0.9882562895402871,-0.9452484609704079,-0.35520180745204794,0.13597712182101046,0.1545619590118625,0.7548033621194881,0.6058794857626905,0.6177985991998307,0.8793345006827418,3.2819803299024053,0.8793345006827418,0.02833291932135687,2000,UpDownUp,4.161314830585147,4.161314830585147
WHS,da,2,6,t,5.395,0.5883,0.318171985,maybeexclude,,-2.4775697541195707,-2.4170305131325533,-1.5482677170190846,-1.4705956578091643,-0.7102627570729939,-0.041004464890377124,0.12021457109190341,0.8519145919980138,1.1205396438597544,1.229005216569424,1.6993713963206538,1.6256444720401795,2.4775697541195707,1.6993713963206538,0.01050380519074521,1600,TipDown,4.176941150440225,4.176941150440225
WHS,da,2,7,h,5.1525,0.6769,0.392678965,maybeexclude,,-2.2323047638907507,-1.6297245381441678,-1.081285046941017,-0.5158224148304168,-0.6316097537893643,-0.1633767283521897,0.24177024440702902,0.3188730962007563,0.708534299161022,0.7667823918488835,0.9467038632517342,1.113836558054827,2.2323047638907507,1.113836558054827,0.023561801684428993,2000,UpUpUp,3.346141321945578,3.346141321945578
WHS,da,2,8,b,7.085,0.8156,0.306985848,,,-4.267034254808072,-3.5617340153110657,-3.2347991941309124,-2.2385917784687224,-2.108623347670797,-1.6617690287890448,-0.6573874864635173,-0.5626603743863626,-0.3544443290991673,0.205615845458061,0.2708953726584004,0.4877476229497836,4.267034254808072,0.4877476229497836,0.024428355396711725,2000,UpUpUp,4.754781877757856,4.754781877757856
WHS,da,2,9,t,5.64,1.1773,0.801757014,,,-2.686183654927419,-2.921418583108569,-2.485654468279891,-2.0025776412202734,-1.72436481603391,-1.0676681733570814,-0.7448634225481527,-0.5026329297887532,-0.5021519017997829,-0.6353956950015832,-0.2653176538820556,-0.37775107048585144,2.921418583108569,-0.2653176538820556,0.017430564593147117,1600,TipDown,2.6561009292265134,2.6561009292265134
WHS,da,2,10,h,7.7,0.6235,0.362184142,,,-2.4653261569704408,-1.7851497781974526,-1.2761112838770465,-1.1152664033506838,-0.6857129433950059,-0.050037387200889384,0.18409658628532918,0.5885795858349493,0.6514049369070738,0.8183813306515064,1.0328555261642838,1.283619704403914,2.4653261569704408,1.283619704403914,0.025495676306393704,2000,UpUpUp,3.748945861374355,3.748945861374355
WHS,da,6,1,s,3.7175,0.5852,0.434672807,maybeexclude,,-1.8328873264325671,-1.2095084357404207,-0.7012293236413654,-0.2507881178458119,-0.2451687460242795,0.34065044302331154,0.42670029681648547,0.5773305712972708,0.8171744727006295,0.9606036206512112,1.2297278657974753,1.6348087629308328,1.8328873264325671,1.6348087629308328,0.023784157841754947,2000,UpUpUp,3.4676960893634,3.4676960893634
WHS,da,6,2,b,6.4475,0.8837,0.62704889,maybeexclude,,-2.823979398769847,-2.337774441298677,-2.2075808476576824,-1.5923213125078506,-1.060028414905763,-0.46155085559882325,-0.3053652888650158,0.6910610757581082,0.5988838071722875,0.8753291540653887,1.2770727165210205,1.2421895540685157,2.823979398769847,1.2770727165210205,0.01588808466054504,1600,TipDown,4.101052115290868,4.101052115290868
WHS,da,6,3,t,8.48,1.1366,0.561145396,maybeexclude,,-2.2766907190539367,-1.5089993537787116,-0.9770450855621778,-0.21222240400392503,0.2888352589911149,0.9316132662280071,1.5980967122500365,1.8001453270299492,1.9926328966610318,2.1762684205643428,2.274979880982257,2.324080943992098,2.2766907190539367,2.324080943992098,0.028350283640422094,2000,UpUpUp,4.600771663046035,4.600771663046035
WHS,da,6,4,s,9.9675,1.565,0.605345608,maybeexclude,x,-1.9742349397212426,-1.704610849962736,-1.3017051405035336,-1.1106191486843084,-1.0374496481815867,-0.7524074325452257,-0.6945873042482459,-0.5336992021020786,-0.7004844012680306,-0.18441533204389657,-0.6918982935969576,-0.6996417588020121,1.9742349397212426,-0.18441533204389657,0.012117779787347224,1250,Normal,1.789819607677346,1.789819607677346
WHS,da,6,5,b,4.9675,0.6909,0.555162716,maybeexclude,,-2.8460970044671425,-1.8783730652296056,-1.3956612889834084,-0.34254545750242765,0.595103734419995,1.5515746553303706,2.131122802294917,2.3744766242831004,2.5471063756734913,2.659101959400323,2.761799882093641,2.864599767847145,2.8460970044671425,2.864599767847145,0.03385883593958808,2000,UpUpUp,5.710696772314288,5.710696772314288
WHS,da,6,6,t,6.6425,1.3369,0.766966898,maybeexclude,x,-2.7088390594297613,-1.9522057617692614,-2.0386796039301287,-1.3591414786982017,-1.1802124281046884,-0.7893279623935001,-0.5833306022898229,-0.5940510449003086,-0.7198546538109604,-1.2031856440189326,-1.4375311956699908,-1.7832235343908938,2.7088390594297613,-0.5833306022898229,NA,500,UpDown,2.1255084571399383,2.1255084571399383
WHS,da,6,7,h,6.5775,0.6762,0.297322253,maybeexclude,,-1.7035121369872728,-0.9251615204342621,-0.5687343881792196,0.10800723700757985,0.6943394671304526,1.3363363085409177,1.5854915223608201,1.7564321017707527,1.9860411594648504,2.2119536198682304,2.251359394360512,2.4048214800228593,1.7035121369872728,2.4048214800228593,0.026914789819140743,2000,UpUpUp,4.108333617010132,4.108333617010132
WHS,da,6,8,b,5.72,0.5807,0.30964061,,,-2.283549287380928,-1.659858343607424,-1.1454948689664919,-0.1767276104858158,0.08109015634314114,0.5972436023340711,1.1695440744152794,1.6054728926698831,1.778203950479018,1.8449527915902864,2.0187305947147944,1.6068641407436939,2.283549287380928,2.0187305947147944,0.02385436305961445,1600,TipDown,4.302279882095723,4.302279882095723
WHS,da,6,9,t,8.395,1.4164,0.719496089,,,-2.709545953429302,-2.3304834598375805,-2.369039275949498,-1.795577590429091,-2.043469161734824,-1.7693273635656581,-1.7694892451043058,-1.1965544760579985,-1.3944952825497778,-1.324177015698683,-1.4774938353209979,-1.6756738203119685,2.709545953429302,-1.1965544760579985,NA,750,TipDown,1.5129914773713036,1.5129914773713036
WHS,da,6,10,h,7.89,0.7968,0.508098457,,,-1.9697635796737647,-1.9021503308549998,-1.771986694691146,-1.2842466027153476,-1.2285691778300638,-0.6383626113822554,-0.4409324021768371,-0.2351155332356594,0.5124340831702062,0.20660011758239466,0.35886579431958526,0.5251952587402168,1.9697635796737647,0.5251952587402168,0.0033300338262014836,2000,UpDownUp,2.4949588384139814,2.4949588384139814
WHS,da,12,1,s,4.8725,0.3694,0.181362922,maybeexclude,,-2.7263011752847586,-1.6968585477039524,-1.262554443926245,-0.47506526526527576,0.13409236595740098,0.6694546807586178,1.0388364180223604,1.4513031027676782,1.889981959905628,2.06618589133089,2.394959826824493,2.523161887065483,2.7263011752847586,2.523161887065483,0.03522631986520126,2000,UpUpUp,5.249463062350241,5.249463062350241
WHS,da,12,2,b,1.815,-1.385,-0.591425399,maybeexclude,x,-2.5215819440864005,-1.5249591404432903,-1.1470560754566563,-1.1515917076445217,-0.6481799832546004,-0.11311032408704276,1.1703786888762737,1.7229763354229524,1.6386740565284719,0.5397002681666679,-0.6239153917773741,-0.9313025285405154,2.5215819440864005,1.7229763354229524,0.03367771475915964,750,UpDown,4.244558279509353,4.244558279509353
WHS,da,12,3,t,6.655,1.8418,1.032052,maybeexclude,x,-1.7547619759412185,-0.7487457173234969,-0.3850788740032249,0.41097032666446126,0.6122220814499055,1.2953777407707365,1.5885723792750202,1.6281762254212024,1.8382818514089079,1.9841500527458205,1.9045408645655248,2.2907110249651628,1.7547619759412185,2.2907110249651628,0.03381715619173437,2000,UpUpUp,4.045473000906381,4.045473000906381
WHS,da,12,4,s,7.805,0.6835,0.291272479,maybeexclude,,-1.8314085935286675,-0.7769132290518399,-0.44630112520104515,0.2996729492069595,0.7128031460783466,1.401480531855997,1.906310270620422,2.2070287196461797,2.5644460732124257,2.8340238541898914,2.6972465231463407,3.174709588520107,1.8314085935286675,3.174709588520107,0.03494098197281278,2000,UpUpUp,5.006118182048774,5.006118182048774
WHS,da,12,5,b,6.905,0.8546,0.305771226,maybeexclude,,-3.906662870637353,-3.09683325519363,-2.5054546409669833,-1.305070339523463,-0.43771481412128105,0.45587307356316376,1.2654969669284697,1.658896255057486,1.9205358634641736,2.371980955428768,2.946023960481106,3.2439345817795155,3.906662870637353,3.2439345817795155,0.030208674605578162,2000,UpUpUp,7.150597452416869,7.150597452416869
WHS,da,12,6,t,7.8775,0.986,0.373399985,maybeexclude,,-3.9438013668959915,-3.0650136723614843,-2.0677727560056134,-1.3072608007760294,-0.6570169004971159,-0.24851320884582762,0.08932225604417122,-0.055870066826138993,0.13268485575785177,0.13195314046507794,0.06971307203392503,0.17813848230369553,3.9438013668959915,0.17813848230369553,0.03633603999959392,2000,UpUpUp,4.121939849199687,4.121939849199687
WHS,da,12,7,h,6.055,0.7993,0.389124191,maybeexclude,,-2.5531939663204035,-1.2330902583343875,-0.4917215210475595,0.7303965939383031,1.5612524954326275,2.3351099916459033,2.7936233746116685,3.112645969085192,3.324634378702816,3.427960396000415,3.272125696281628,3.5673673195561943,2.5531939663204035,3.5673673195561943,0.047016798612448764,2000,UpUpUp,6.120561285876597,6.120561285876597
WHS,da,12,8,b,5.5225,0.6088,0.36498801,,,-1.1634423769284614,-0.6310464188636582,-0.11638148099050365,0.25717226703179197,0.5727240803094883,0.9512856412316159,1.3087782012512847,1.2459608594076812,1.3370191073362105,1.4763439636249251,1.7366039773757629,1.8418613538818875,1.1634423769284614,1.8418613538818875,0.02111852812067564,2000,UpUpUp,3.0053037308103487,3.0053037308103487
WHS,da,12,9,t,4.17,0.4915,0.321767594,,,-1.9570533592837231,-1.3889945781448847,-0.7930605980069146,-0.47859752641988274,0.05446291092505708,0.5841594572373612,1.2060912673474224,1.594757999603639,2.1724782710813257,2.496547193497438,2.4176984038808604,1.6133388146404417,1.9570533592837231,2.496547193497438,0.023001103235544856,1250,TipDown,4.453600552781161,4.453600552781161
WHS,da,12,10,,6.18,0.6027,0.340527713,,,-1.8690308269732423,-1.468805315197354,-0.585928870882073,0.24630384077715786,0.3772639837124663,1.2039763586334202,1.59106404530764,1.7986489894481517,2.4221111940124054,2.4041165943156724,2.2620570598999357,2.111300595989513,1.8690308269732423,2.4221111940124054,0.02083552979642946,1000,UpDown,4.291142020985648,4.291142020985648
WHS,da,24,1,s,9.615,1.8612,0.974246231,maybeexclude,,-2.175596809513772,-1.253887697619689,-0.7880271496654278,-0.19228598245228298,0.10288715395875705,0.6342851155381612,0.7929516545644751,0.8692128923497506,0.8663897835112276,0.8045116132403308,0.8589433445983815,0.8758532285025705,2.175596809513772,0.8758532285025705,0.0323098788363651,2000,Normal,3.0514500380163425,3.0514500380163425
WHS,da,24,2,b,5.7475,-0.4214,-0.158302029,maybeexclude,x,-3.1865095587118484,-2.4337353622002706,-1.6428683206013852,-1.0398451888713178,-0.8921247100807407,-0.22954505083904309,-0.09172652358740316,0.29468535957145353,0.6105833289560514,1.020854208642996,1.1025633202206846,1.5196355855621115,3.1865095587118484,1.5196355855621115,0.030491896311336187,2000,UpUpUp,4.70614514427396,4.70614514427396
WHS,da,24,3,t,9.235,1.2484,0.763780973,maybeexclude,,-3.145311423632127,-1.9999947628300976,-1.2742474681351177,-0.4743416779694676,0.31850129697523466,0.6288532915891731,0.9137392379438488,1.2129256489892974,1.169977628143244,1.3624380265716551,1.1079730950121844,0.8950687826861368,3.145311423632127,1.3624380265716551,0.04161697277101069,1250,TipDown,4.507749450203782,4.507749450203782
WHS,da,24,4,s,9.4375,1.3913,0.628013,,,-2.8801752979829125,-2.2632127741354138,-1.8086808495580202,-1.3698159306096167,-1.125315994932445,-0.5549155634243994,-0.313183320458761,-0.2986751382768574,-0.2788735631684082,-0.4393706722283653,-0.5995352717581205,-0.9286860382587191,2.8801752979829125,-0.2788735631684082,0.0230541949611989,1000,UpDown,2.601301734814504,2.601301734814504
WHS,da,24,5,b,8.1225,0.7958,0.312581013,,,-2.3742083250569386,-1.3515615402416337,-0.8526054222520206,-0.09139915718416662,0.6728789774527972,1.186731728230424,1.5721055905414498,1.975522264688205,2.2475086322210878,2.6842279709673944,2.778879722183612,2.9701989823712855,2.3742083250569386,2.9701989823712855,0.03566896472435528,2000,UpUpUp,5.344407307428224,5.344407307428224
WHS,da,24,6,t,6.6375,0.5638,0.285295011,,,-2.384596251424805,-1.2873628928481837,-0.30344392498586403,0.2839478151606954,1.366411936550141,2.3462909375632477,2.9537305247188512,3.530537962938421,4.264960777337883,4.176636080481418,4.192354065160427,3.6683883625685825,2.384596251424805,4.264960777337883,0.04275619043592184,1000,TipDown,6.649557028762688,6.649557028762688
WHS,da,24,7,h,7.985,1.0208,0.56004828,,,-2.4615905365647195,-1.755234945643235,-1.633512632605983,-0.9152864096169038,-0.49105812236015867,0.08512016318825325,0.5191862463466917,0.8269549561643742,0.7356150938427076,1.0765918983171818,1.1948724246459361,1.3934345649830042,2.4615905365647195,1.3934345649830042,0.022407890858017053,2000,UpUpUp,3.8550251015477235,3.8550251015477235
WHS,da,24,8,s,3.875,0.8893,0.812220294,,,-1.7152014446884178,-0.8497059624584983,-0.1531992622290178,0.21352012624194566,0.9452913105346681,1.485529661576441,1.8738964146751453,2.105134674752207,2.5854478061708637,3.030569103039123,3.067382028103072,3.86024313663242,1.7152014446884178,3.86024313663242,0.03292993146919239,2000,UpUpUp,5.575444581320838,5.575444581320838
WHS,da,24,9,t,9.655,4.6884,-3.634418605,,x,-2.432835820149449,-1.0152641428514122,-1.013298330526056,-0.009029091441856167,0.8579725974995746,1.7951141110939186,2.135729630428821,1.985763432085214,2.4514894537831204,2.6437666708332577,3.207902946762631,3.4105284860621436,2.432835820149449,3.4105284860621436,0.04254680844219467,2000,UpUpUp,5.843364306211592,5.843364306211592
WHS,da,24,10,h,3.9825,4.5729,-3.680106229,,x,-1.8608471354799718,-0.5622821414855702,-0.19074320681686954,1.5155323201341648,1.5435110622109178,2.5531597075445256,2.4118475357828206,2.867018052764987,3.0538878643929603,3.0182498037943075,2.852353794497223,2.8487444949795067,1.8608471354799718,3.0538878643929603,0.04267233916651905,1000,UpDown,4.914734999872932,4.914734999872932
WHS,da,36,1,b,8.0275,1.5039,1.022435244,,,-1.726182178620186,-0.7416935187062922,-0.32749020498204595,0.2955576262732124,1.150936600261861,1.4572256876999174,2.058584845398047,2.0222427320367573,2.3525943143721846,2.308505119077946,2.867261784733287,2.8981204951787847,1.726182178620186,2.8981204951787847,0.03367669293465928,2000,UpUpUp,4.6243026737989705,4.6243026737989705
WHS,da,36,2,t,6.1025,1.0113,0.687538242,,,-3.780205301536319,-2.672388344236973,-1.9864114107998847,-1.3145844313974095,-1.0888646646811861,-0.7590675160474999,-0.39201728712201717,0.13967465122569397,0.5134229873617167,0.23450545369090822,0.2703303492446098,0.18249654274557167,3.780205301536319,0.5134229873617167,0.040094278053351265,1000,TipDown,4.293628288898036,4.293628288898036
WHS,da,36,3,h,4.465,0.4749,0.321922451,,,-1.8082722908622608,-0.6266995174170936,0.18704523221638467,0.9911149361069118,1.6383388732954993,2.3659921839262767,2.9460188933475777,3.614105343740034,4.0457709274105556,4.02875390404192,3.8762516951004353,3.046062739286784,1.8082722908622608,4.0457709274105556,0.0435846306996898,1000,UpDown,5.854043218272817,5.854043218272817
WHS,da,36,4,s,4.985,0.455,0.282398213,,,-1.612205010166309,-0.5175187635287078,-0.1740314554527991,0.5051081559108631,0.8300236899766108,1.2760527591076005,1.5081219153933023,1.8172616605235865,1.7464880736583321,2.1619472696355384,1.8496657951546598,0.8598907789897249,1.612205010166309,2.1619472696355384,0.036275460479887126,1250,TipDown,3.7741522798018474,3.7741522798018474
WHS,da,36,5,b,5.83,0.4702,0.274601413,,,-2.2793471673722125,-1.3654743044148243,-0.9528094063592705,-0.437149763848844,-0.08492054185357147,0.40999940943484203,0.8277423182350689,1.1061836078830456,1.2371417640949558,0.9296436917563574,0.9327170992332822,-0.07950990864262501,2.2793471673722125,1.2371417640949558,0.031542834869277184,1000,TipDown,3.516488931467168,3.516488931467168
WHS,da,36,6,t,6.7375,0.629,0.327059068,,,-3.664082807297776,-2.8446585369537054,-2.6466942306307852,-2.299879375213145,-2.1671029512447046,-1.8396569380348433,-1.7026876639713109,-1.6119691334519521,-1.49376793740662,-1.4790472959173793,-1.4222967309578507,-1.4402135435154322,3.664082807297776,-1.4222967309578507,0.026562371173551313,1600,TipDown,2.241786076339925,2.241786076339925
WHS,da,36,7,h,4.3225,0.4305,0.298688684,,,-1.2991898358268619,-0.5005083128604875,0.1744820090650027,0.7924690979306542,1.254334957984299,1.682641527196471,2.2313321530715395,2.5013332872892464,2.115638081655207,1.9537961341351704,0.9301876723624982,-0.0954094671006502,1.2991898358268619,2.5013332872892464,0.030710348908246136,750,UpDown,3.8005231231161085,3.8005231231161085
WHS,da,36,8,b,5.7275,0.705,0.450220321,,,-2.9431065476754887,-2.5567961035853566,-1.8297626717563211,-1.2160843253852247,-0.6358926239146909,0.6365731409657893,1.3905184046154113,1.9364837820367888,2.396882210421531,3.000592632772465,3.4039679368380433,3.8181813024395366,2.9431065476754887,3.8181813024395366,0.01885964764099432,2000,UpUpUp,6.761287850115025,6.761287850115025
WHS,da,36,9,h,6.0025,0.7508,0.492650919,,,-1.5473300191216524,-0.42854872212841494,0.2794470262089112,1.1952947375655336,2.1181199808167284,3.1995994422749927,3.780394929970448,4.256459882278798,4.458531486411838,5.063044097962248,5.317250819126668,5.809861117504451,1.5473300191216524,5.809861117504451,0.04064339639317038,2000,UpUpUp,7.357191136626104,7.357191136626104
WHS,da,36,10,h,7.035,1.1038,0.463937458,,,-1.9304756448517169,-1.1986931152930766,-0.660838054283977,-0.06344748947787968,0.3631865389428743,0.8774278832959244,0.9875911762261033,1.1614929688025275,1.262309072045274,1.1874616140947203,1.2496663747731507,1.1243458898674679,1.9304756448517169,1.262309072045274,0.027332026496850202,1000,TipDown,3.192784716896991,3.192784716896991
WHS,la,0.5,1,s,2.76,0.5585,0.73274731,maybeexclude,,-2.792679317221199,-2.86367749298104,-2.902947207048784,-2.6442680178527747,-2.2700616852399804,-1.579027442289506,-1.08743951771665,-1.2455138280053308,-1.4161547396233394,-1.250846275999277,-1.1672986383604673,-0.6371738367699336,2.902947207048784,-0.6371738367699336,NA,2000,UpDownUp,2.2657733702788505,2.2657733702788505
WHS,la,0.5,2,b,4.605,0.565,0.353876989,maybeexclude,,-2.815105239964022,-2.259906143360546,-1.9259454616886555,-1.9236752979672969,-1.7379287198217734,-1.6287245720299988,-1.4438046818625418,-1.125945195224931,-1.018217312681506,-0.7753740873055889,-0.5143110897893995,-0.3663042276862673,2.815105239964022,-0.3663042276862673,0.01999557971482318,2000,UpUpUp,2.448801012277755,2.448801012277755
WHS,la,0.5,3,t,4.945,0.464,0.266009287,maybeexclude,,-2.5000660335365814,-1.9138667586139724,-1.7176025895580824,-1.54034019157991,-1.3571576211797192,-0.9232169539259008,-0.5976620462880079,-0.2556168671554836,-0.11107496196060931,0.06592677298294959,0.2929461920511322,0.4654306778075453,2.5000660335365814,0.4654306778075453,0.01954861993823717,2000,UpUpUp,2.9654967113441266,2.9654967113441266
WHS,la,0.5,4,s,8.1675,2.2637,1.348724976,maybeexclude,x,-2.091613109836241,-1.7233949147401222,-1.264177586068598,-1.3113522693718844,-0.9764473769209244,-0.7937631743443513,-0.6185667744448818,-0.4430998914519908,-0.5610321286542981,-0.7248703612059578,-0.757426650440946,-0.955811504077834,2.091613109836241,-0.4430998914519908,0.01563871913959881,750,UpDown,1.6485132183842504,1.6485132183842504
WHS,la,0.5,5,b,2.5075,-1.602,-0.531096672,maybeexclude,x,-1.3543249151759005,-1.090215413332824,-1.0752732968218042,-0.8853187405115942,-0.7422765092638078,-0.5720153347262343,-0.4974929595177798,-0.5310413557904428,-0.6208116392208123,-0.4898487284051495,-0.18017314138112842,-0.5079139788650237,1.3543249151759005,-0.18017314138112842,0.008072706220402494,1600,TipDown,1.174151773794772,1.174151773794772
WHS,la,0.5,6,t,3.98,2.6219,2.510677009,maybeexclude,,-4.374578637503099,-3.690810869906479,-3.068989064731026,-2.6757970122575347,-2.1200731145980485,-1.393110196659435,-0.8952834863038915,-0.6428800041711001,-0.3284539809952307,-0.4205534763518763,-0.7487862179579545,-0.9866584493305043,4.374578637503099,-0.3284539809952307,0.026731251079653122,1000,UpDown,4.046124656507868,4.046124656507868
WHS,la,0.5,7,s,6.875,0.9659,0.488593252,,,-1.8352803339810968,-1.5136399788330595,-1.0331698013756068,-1.0646518647291512,-1.0963605108899708,-0.9498626184170605,-1.0180428379770698,-1.2327459849408509,-1.2326930383177637,-1.6563953299872494,-1.9153316786709569,-2.134983275350457,2.134983275350457,-0.9498626184170605,0.014453912429015649,300,UpDown,1.1851206569333965,1.1851206569333965
WHS,la,0.5,8,s,2.6,0.3145,0.354007204,,,-2.000793997839535,-1.8265495006508432,-1.8611835392924378,-1.411612998812452,-0.506676694279771,-0.2894957851106661,0.2956745680343888,0.2317409746879447,-0.5019485661507141,-1.2131421544443672,-0.4367608965345731,-0.23262587741912716,2.000793997839535,0.2956745680343888,NA,500,UpDownUp,2.2964685658739237,2.2964685658739237
WHS,la,0.5,9,b,9.0975,0.9737,0.319770115,,,-2.999845224361577,-3.0483537427610177,-2.993691680501102,-2.3468900148620855,-1.9284526204636452,-2.301634978246857,-2.312496288405741,-2.6161838003513895,-2.527793272732373,-2.690093475807815,-2.732384937544799,-2.86678542256277,3.0483537427610177,-1.9284526204636452,0.002186482490396635,150,UpDown,1.1199011222973725,1.1199011222973725
WHS,la,0.5,10,t,5.3425,0.5924,0.519649123,,,-1.6072429329119848,-1.7542604279100118,-1.562449719753524,-1.7059026265238602,-1.8280798503562377,-1.5424708299171688,-1.9011584914814168,-2.1552525430259264,-2.1456140252744023,-2.1649958885946887,-2.3151513252086535,-2.551007497705661,2.551007497705661,-1.5424708299171688,0.007672428326259508,300,DownDown,1.0085366677884922,1.0085366677884922
WHS,la,2,1,s,5.865,0.8291,0.409391665,maybeexclude,,-2.0277638453215228,-1.678868002316833,-1.2777516159631728,-0.7851774739957704,-0.5111233814828953,-0.35457259010339626,-0.19107894174106,0.12408434749620745,0.19417277207895103,0.19462734591106418,0.16349383012130772,0.270842965034065,2.0277638453215228,0.270842965034065,0.014478039153677295,2000,UpUpUp,2.298606810355588,2.298606810355588
WHS,la,2,2,h,5.525,0.4541,0.327326461,,,-2.14063789653396,-1.7804930331792685,-1.7696875540363468,-1.482936540745483,-1.2921893826551247,-1.002626567658662,-0.7311685741623424,-0.6837917540157934,-0.4140183442169808,-0.108455552893138,0.42355197573297426,0.6579993548157412,2.14063789653396,0.6579993548157412,0.010912400692069956,2000,UpUpUp,2.7986372513497013,2.7986372513497013
WHS,la,2,3,t,2.7725,0.7899,0.382629335,maybeexclude,,-1.6065994762786202,-1.6001937623547868,-1.1897053609577906,-0.7165981588067617,-0.2206188077644117,0.5728811035596554,1.2162147430664758,0.8604404289108821,-0.32989047134892907,-0.46007932005175467,-0.2702070827432169,-0.22754170617561373,1.6065994762786202,1.2162147430664758,0.004297055431684964,500,UpDownUp,2.822814219345096,2.822814219345096
WHS,la,2,4,s,3.8925,0.6592,0.557934829,maybeexclude,,-1.1900254361658333,-0.7089244842285077,-0.5436987443040973,-0.24575943371950126,-0.1309690446940854,-0.016654368248114552,0.050792013975454076,0.2145151338053603,0.08475160025856208,0.12265513573373459,0.19384344389363323,0.3212888659915158,1.1900254361658333,0.3212888659915158,0.016085285957363873,2000,UpUpUp,1.5113143021573492,1.5113143021573492
WHS,la,2,5,b,6.9125,0.6921,0.380525621,maybeexclude,,-2.5593226574608297,-2.2373244458943518,-1.8688595054877508,-1.391458953020467,-1.40052046501654,-0.8174305127850433,-0.7887069934662948,-0.8639837042414782,-0.9816665770001002,-0.9088091217403429,-1.099527414530465,-1.0170530992839413,2.5593226574608297,-0.7887069934662948,0.013344595751060347,500,TipDown,1.7706156639945347,1.7706156639945347
WHS,la,2,6,t,2.8225,0.2475,0.348248206,maybeexclude,,-2.0868062998650347,-2.036733048912143,-1.876270045629393,-1.3465716406728605,-0.7060576974551124,-0.6875244227823382,-1.3610954235069923,-0.8848271308377464,-0.5014315124451311,-0.04405240407658611,0.4880606208998917,1.3184306122354537,2.0868062998650347,1.3184306122354537,0.0031068275614142497,2000,UpUpUp,3.4052369121004884,3.4052369121004884
WHS,la,2,7,h,4.8975,0.5074,0.274314754,maybeexclude,,-2.14804718523293,-1.3326863489346121,-1.033633408745042,-0.5250440779122175,-0.1367179132321369,0.30683570875895533,0.6802587596814752,1.3323580400176882,1.4336818334878785,1.6489500696073716,1.7219077936378402,1.2433026107206173,2.14804718523293,1.7219077936378402,0.027451354490845237,1600,TipDown,3.86995497887077,3.86995497887077
WHS,la,2,8,s,5.4625,0.3427,0.278958079,,,-2.273804355516838,-1.8703518661117498,-2.0053885121444397,-1.7775590442524578,-1.6729525798311637,-1.6537764184341914,-0.6357039507270394,-0.36197946755390215,0.07484338869563383,0.9172678193616719,0.5386328344424005,-1.0384071377207946,2.273804355516838,0.9172678193616719,NA,1250,TipDown,3.19107217487851,3.19107217487851
WHS,la,2,9,b,6.7875,1.4192,0.642346338,,,-2.327971600896855,-1.6399052226262771,-1.7089833278589386,-1.5532638440846445,-1.594298849132597,-1.313826243679476,-1.5566633933023308,-1.6126033115662595,-2.0507603599654196,-1.6740319569822568,-1.9123527640874896,-1.8148323328583518,2.327971600896855,-1.313826243679476,NA,300,TipDown,1.014145357217379,1.014145357217379
WHS,la,2,10,h,6.825,-0.4448,-0.183718145,,x,-1.8816364523940166,-0.9795883745945998,-0.6457204149674421,-0.17435982467642597,0.3642424175422037,0.8614407454034474,1.2074747174051819,1.8110599319593785,2.138975031287132,1.422351021909,0.4629548173654823,-0.5473305716767952,1.8816364523940166,2.138975031287132,0.030400121930254077,1000,UpDown,4.020611483681148,4.020611483681148
