Site,Type,Time,PAR0,PAR25,PAR50,PAR100,PAR150,PAR300,PAR500,PAR750,PAR1000,PAR1250,PAR1600,PAR2000,Resp,Net,QY,LightSat,Shape,Amax,Cfix
WHS,DA,ThirtySix,0.08908884199731985,0.9736475749726589,1.3785670070155345,1.8652341900047864,2.178124932592405,2.509917585415023,2.7055955581537567,2.9275525421021182,3.104867615712599,3.3245627129739383,3.2158725734305116,3.52504058248578,-0.08908884199731985,3.52504058248578,0.030585956309688925,2000,UpUpUp,3.43595174048846,3.43595174048846
WHS,DA,ThirtySix,-1.2500799134132972,-0.8168002867913606,-0.14398963824943348,0.017721391044493242,0.5832663620480553,0.5851803347407563,0.3105254722971825,-0.06948057253318374,-0.4992604576739514,0.1275241114448951,0.19137098098536626,0.33753094465260147,1.2500799134132972,0.5851803347407563,0.01972649528407737,300,UpDownUp,1.8352602481540534,1.8352602481540534
WHS,DA,ThirtySix,-3.157527834511262,-1.7569340807913911,-1.0906927759770932,-0.3179171239149337,0.10006794184631986,0.6578443981233703,0.8951871893445134,1.622679822887516,1.8758931296385384,1.989710329602609,2.0258526648941952,1.2305958104435462,3.157527834511262,2.0258526648941952,0.048680225659739104,1600,TipDown,5.183380499405457,5.183380499405457
WHS,DA,ThirtySix,-3.2258812239101498,-2.343031669083419,-1.8158760506822391,-1.3591769760735741,-0.8209033499466363,-0.2516327007127421,-0.017300910392418836,0.41744033823382026,0.6307701619548246,0.7637666866179259,0.7617751786817422,0.34736549562987934,3.2258812239101498,0.7637666866179259,0.03175704282881372,1250,TipDown,3.9896479105280758,3.9896479105280758
WHS,DA,ThirtySix,-0.5872728509852627,0.9233149389026265,1.6270711614568842,2.320982288243952,2.802077657717096,3.138589975244636,3.7048542673234386,4.037787682073789,4.313598376226649,4.762309492479577,5.012727237326678,5.299220060953459,0.5872728509852627,5.299220060953459,0.05235519592217926,2000,UpUpUp,5.886492911938722,5.886492911938722
WHS,DA,ThirtySix,-1.9971374666701764,-1.1782763801677365,-0.8553342182504391,-0.24580873766904823,0.08139185467066709,0.3834785639234582,0.6395001051119769,0.9353408453293653,0.8529567523926689,1.1410428487906503,1.2486775826442051,1.3306902099704903,1.9971374666701764,1.3306902099704903,0.027795254214246175,2000,UpUpUp,3.3278276766406667,3.3278276766406667
WHS,DA,ThirtySix,-2.706033377578359,-1.229272719387372,-0.33363504379154635,0.684587299947,1.090368612013014,1.6690967069839273,1.9440736979108486,1.5252441899092433,0.611364868143651,-0.31106934278197096,-0.6515663644615015,-0.5281438611198878,2.706033377578359,1.9440736979108486,0.05325919650168786,500,UpDown,4.650107075489208,4.650107075489208
WHS,DA,ThirtySix,-2.800047121696367,-1.905679172884352,-1.411562426345455,-0.6435421533101752,-0.48471725710975716,-0.5480308154641348,-0.27194111303908775,0.034250946457043185,0.33772904224451256,0.19259314726454968,0.38598069814081765,0.4336369159094622,2.800047121696367,0.4336369159094622,0.031772205929749414,2000,UpUpUp,3.233684037605829,3.233684037605829
WHS,DA,ThirtySix,-2.224845226516411,-1.2360612529117598,-0.6174005381605729,0.11563246235809041,0.35208917697143627,0.7626269381708397,1.1227048264983752,1.2760284997755262,1.484018376224732,1.6023978388616562,1.5320797516296798,1.697675846924857,2.224845226516411,1.697675846924857,0.03585012635565141,2000,UpUpUp,3.922521073441268,3.922521073441268
WHS,DA,ThirtySix,-2.934640135563401,-1.9967383136392822,-1.403312233282134,-0.6095975250135508,-0.4177720434501656,0.03999822599208656,0.13476988243163013,0.2294511664442507,0.11352474495432806,0.2642194180834512,0.0244875939927606,0.051626914350882604,2.934640135563401,0.2642194180834512,0.03407131546129504,1250,TipDown,3.198859553646852,3.198859553646852
WHS,DA,Twelve,-1.30572412835628,-0.7953082984611749,-0.670208471376294,-0.3821029610866542,-0.32541437013740165,-0.08178942835530882,0.030113946772457847,0.12213323350764935,0.18850564624601343,0.35939954165825383,0.4697798967643174,0.5723929786210502,1.30572412835628,0.5723929786210502,0.01656347316770196,2000,UpUpUp,1.8781171069773301,1.8781171069773301
WHS,DA,Twelve,-2.8511449604463968,-2.56847322050448,-1.9333864467179334,-1.5375891509482502,-1.3511616397286614,-0.9653920595327894,-1.0197833629164357,-0.8439441240639879,-0.7430460696734421,-0.5132615682887552,-0.4285935817865688,-0.6129050075869815,2.8511449604463968,-0.4285935817865688,0.014831019936122968,1600,TipDown,2.422551378659828,2.422551378659828
WHS,DA,Twelve,-2.716072622785637,-1.8941108595244471,-1.5302026303791836,-1.0977822298546998,-0.7839377716965913,-0.2793802153740283,-0.47620485266683144,-0.4722517239760456,-0.4232519586603738,-0.17559615376939228,-0.3591239411079518,-0.1669003811760221,2.716072622785637,-0.1669003811760221,0.028297935189288328,2000,UpUpUp,2.549172241609615,2.549172241609615
WHS,DA,Twelve,-3.3039668492708585,-2.6834687430788375,-2.407736026566124,-1.7471396275002713,-1.662199323421287,-1.1905107904046894,-0.9676942597114288,-0.8966474778481808,-0.7983160991876341,-1.202112424528413,-0.807264432800203,-0.7550514755549695,3.3039668492708585,-0.7550514755549695,0.021372270350887766,2000,UpDownUp,2.548915373715889,2.548915373715889
WHS,DA,Twelve,-1.5225745541038147,-0.39659383090474803,0.3234247110599641,0.7820481103748629,1.4406329859316822,2.012384901607044,2.375783984882995,2.8552177199050344,3.110237503415344,3.4199881773210867,3.7910568959682975,3.9268279506437307,1.5225745541038147,3.9268279506437307,0.04097960711561913,2000,UpUpUp,5.449402504747545,5.449402504747545
WHS,DA,Twelve,-1.2113079731430076,-0.46734641402608046,-0.28206141442878346,0.20972982383074482,0.640038259311573,1.1063864828641936,1.2418425624976717,1.6311469097558888,1.4406903041339816,2.0505488009214665,2.1152404538347955,1.7100700361405623,1.2113079731430076,2.1152404538347955,0.024171696769480784,1600,TipDown,3.326548426977803,3.326548426977803
WHS,DA,Twelve,-1.9857021029834487,-1.1619598687866355,-0.6721739876330454,0.09189487937071682,0.01108461410430601,0.6533717665955149,0.5799282409693594,0.2392503495418213,-0.49727365846183863,-0.8578623001072534,-0.6152845266702586,-0.15878322746908607,1.9857021029834487,0.6533717665955149,0.0296101258374403,300,UpDownUp,2.6390738695789637,2.6390738695789637
WHS,DA,Twelve,-3.4117326927300815,-2.646130045692402,-2.3578002938699694,-2.0101115826309695,-1.574270134996868,-1.5082807571313923,-1.0791802347944828,-0.8938263489561554,-0.9856433540475432,-0.662962239160826,-0.5647588373947885,-0.507888995774283,3.4117326927300815,-0.507888995774283,0.025851376929354707,2000,UpUpUp,2.9038436969557986,2.9038436969557986
WHS,DA,Twelve,0.13106939000835965,0.5562082405923163,0.5119024873483892,0.8834993715708263,1.3730983728023374,1.856307870518488,2.4172797697498596,2.9126123244934488,3.337373327186398,3.57786991411702,3.512666443830179,2.624984768014708,-0.13106939000835965,3.57786991411702,NA,1250,TipDown,3.4468005241086606,3.4468005241086606
WHS,DA,Twelve,-1.5548543907854822,-1.0459566468642767,-0.7887098831545762,-0.34195840679522815,-0.25504221281556944,0.10822595990252867,0.45779961330025704,0.5123617317329356,0.695838510238854,0.9507347506270155,1.1694159151204562,1.2752027249684532,1.5548543907854822,1.2752027249684532,0.017839399954733166,2000,UpUpUp,2.8300571157539354,2.8300571157539354
WHS,DA,TwentyFour,-0.8427938750013539,0.2669341625269987,0.7118470433152325,1.3036557353737956,1.4215041260770456,1.820843393908789,-2.1114961902129195,1.1744077723368729,0.7038476479267399,0.2319431080882458,0.2153851732578079,-0.1183319184826636,2.1114961902129195,1.820843393908789,0.03774096993373292,300,UpDown,3.932339584121708,3.932339584121708
WHS,DA,TwentyFour,-1.461945027897967,-1.059959508679506,-0.6079920433913293,-0.1521549093653515,0.12057165505431135,0.6404724164973701,0.6579361384240134,0.8283641510934974,0.9665955870062024,1.3327225076664824,1.6876910097480466,1.8291164855332813,1.461945027897967,1.8291164855332813,0.0165792402294356,2000,UpUpUp,3.2910615134312486,3.2910615134312486
WHS,DA,TwentyFour,-2.5529769207821262,-1.7619435619687493,-1.3896049413110474,-0.8201250055788283,-0.5778334119861268,-0.19131728123357772,0.061911588899973204,0.1853246493026939,0.597693429356685,0.5172668481839524,-0.08841450130777345,-0.7404895676817562,2.5529769207821262,0.597693429356685,0.02745438697097833,1000,UpDown,3.150670350138811,3.150670350138811
WHS,DA,TwentyFour,-2.8507945390578215,-1.943410929662911,-1.8207478304474027,-1.2702037774745196,-0.9778651726962353,-0.5836094196217523,-0.6182250573849556,-0.49468031897871395,-0.22779363796868698,0.11170454065330626,-0.06663276900692192,-0.0650097023639866,2.8507945390578215,0.11170454065330626,0.0284481392740024,1250,TipDown,2.9624990797111277,2.9624990797111277
WHS,DA,TwentyFour,-1.8650064758189144,-1.5472598618953934,-0.8757998846721882,-0.3536952178004437,-0.38183113794670914,0.6170990535546617,0.879742460543409,1.3880601474264438,1.7405850252232777,1.728301905073329,2.2646584613892857,2.4350048551735943,1.8650064758189144,2.4350048551735943,0.016246998189937682,2000,UpUpUp,4.3000113309925085,4.3000113309925085
WHS,DA,TwentyFour,-2.2276402880017754,-1.2120072557931516,-0.44108942209236374,0.3533675544049901,0.8372593763975681,1.316944404958902,1.8800705770173052,2.123123489838113,2.4892260618737434,2.557516254178308,2.938699237461993,3.2032218131155616,2.2276402880017754,3.2032218131155616,0.03817816930326659,2000,UpUpUp,5.430862101117337,5.430862101117337
WHS,DA,TwentyFour,-3.4139528234366843,-2.530165453886249,-1.483000569348561,-1.1232618276668864,-0.8821851217112974,-0.7187233559346433,-0.7963983677896845,-0.28684984601532565,-0.8312727429626788,-1.4342128799032048,-0.8428614048967834,-1.5615473744436874,3.4139528234366843,-0.28684984601532565,0.03698526993188994,750,TipDown,3.127102977421359,3.127102977421359
WHS,DA,TwentyFour,0.28222764299760833,1.344678973831676,1.9705939662850562,2.6444178293245537,3.0339711216489755,3.6258428679685792,3.7628354531747332,3.968101587872533,4.114915175576467,4.127150849609164,4.229428695714713,4.484113353954993,-0.28222764299760833,4.484113353954993,0.03813268984955584,2000,UpUpUp,4.201885710957384,4.201885710957384
WHS,DA,TwentyFour,-1.1328342102871878,-0.6881222722294681,-0.26039027364344025,-0.11575584028490758,-0.19732866402349727,0.39366072908197597,0.41297554059266783,0.7507382875001984,0.563188598171264,0.5381537808346845,0.47476063311303124,0.8270739518536847,1.1328342102871878,0.8270739518536847,0.017618678127591866,2000,UpUpUp,1.9599081621408725,1.9599081621408725
WHS,DA,Two,-0.9168035988289632,-0.5002447748450818,-0.21909854822474073,-0.01398859445517398,-0.10058256968715626,0.216776438436332,0.19415479515926898,0.06549888110876591,-0.06801481831336881,-0.26888078019766887,-0.4420987269159811,-0.49659297112485656,0.9168035988289632,0.216776438436332,0.015308226985719854,300,UpDown,1.133580037265295,1.133580037265295
WHS,DA,Two,-2.9857929048837346,-2.2821830883091914,-2.3871173040590357,-2.0542777037976507,-2.1266419318679635,-1.928970855794162,-1.8392238157798666,-1.5126559277216993,-2.2683230601116016,-2.216703306096322,-2.2081535307815154,-2.1531336883526326,2.9857929048837346,-1.5126559277216993,NA,750,UpDownUp,1.4731369771620353,1.4731369771620353
WHS,DA,Two,-3.3133143374281646,-3.0135295939484235,-2.6752999946651075,-2.6029469230634694,-2.590528407437249,-2.43733965570242,-2.2594894457427634,-1.922205233925163,-2.0179121396419193,-1.9094693026887737,-1.8013518861258777,-1.5433666183409187,3.3133143374281646,-1.5433666183409187,0.012375838297225394,2000,UpUpUp,1.769947719087246,1.769947719087246
WHS,DA,Two,-2.448237580165758,-2.1881790561681056,-1.9938213163559648,-1.865972905282103,-1.8547069900816597,-1.943992790800228,-1.8681814186869046,-2.0989115635159035,-2.253135963976767,-2.0461931766875643,-2.1828554629525216,-2.741653775515255,2.741653775515255,-1.8547069900816597,0.009745333118050977,150,TipDown,0.8869467854335953,0.8869467854335953
WHS,DA,Two,-1.9720488726350927,-1.3645411246215207,-1.0144947776269355,-0.44957909453818196,-0.21310466341677314,0.060098379179845375,0.06782417330499615,-0.052426972717206276,0.010628837258930868,-0.038022133822585305,0.04294016496594507,0.11881289450019422,1.9720488726350927,0.11881289450019422,0.02172569591035301,2000,UpDownUp,2.0908617671352867,2.0908617671352867
WHS,DA,Two,-2.0310864886107534,-1.849827029219942,-1.7219446849737607,-1.48717353263857,-1.3457033958622044,-0.8978826611987636,-0.7194788764337415,-0.5791752270813624,-0.31518429837154827,-0.21759478055662057,0.09079780825809779,0.4092962919687077,2.0310864886107534,0.4092962919687077,0.006716607224186155,2000,UpUpUp,2.440382780579461,2.440382780579461
WHS,DA,Two,-2.8932830616473324,-1.9698817572505118,-1.6142244294721926,-1.2581475985120778,-0.8105572658424534,-0.4031728394393508,-0.37558746252988806,-0.4269448335534686,-0.6820593007120169,-0.8381237232216997,-0.6811476093210852,-0.46746754659120404,2.8932830616473324,-0.37558746252988806,0.03125861240968781,500,UpDownUp,2.5176955991174443,2.5176955991174443
WHS,DA,Two,-3.599445708509048,-2.9345874182639653,-2.7222475270572257,-2.302373631791507,-2.0574392754041804,-1.6160055358288101,-1.4996585072149233,-1.338298111605223,-1.1130328558775988,-1.0597660262535316,-0.47137315588497464,-0.7726534425849173,3.599445708509048,-0.47137315588497464,0.02206914761941988,1600,TipDown,3.1280725526240736,3.1280725526240736
WHS,DA,Two,-0.680894362841362,-0.0510325550380093,-0.13255968061768678,0.1679196496286172,0.12915367247383072,0.35821759396773944,0.8178608911541226,1.214370921154573,1.695207387232133,2.0207045609150835,2.162193314571967,2.0129593897781777,0.680894362841362,2.162193314571967,NA,1600,TipDown,2.8430876774133287,2.8430876774133287
WHS,DA,Two,-2.0860166883625837,-1.8480845337723304,-1.9783492840864143,-2.27915395860554,-2.507767922674319,-2.370701367632562,-2.318260244409362,-2.2994520375284115,-2.198584119379934,-2.116486071777496,-1.7621497785243836,-1.7312746428227541,2.507767922674319,-1.7312746428227541,-0.00601609349038251,2000,Scoop,0.7764932798515649,0.7764932798515649
WHS,LA,Half,-2.5806758946208395,-1.9695436192042772,-1.8429931595523548,-1.6273768991411743,-1.5142488658075144,-1.4550399412960933,-1.1170965556661232,-1.072627437057855,-0.8905505476582886,-0.8827454584639013,-0.8244560157998262,-0.7613851960761716,2.5806758946208395,-0.7613851960761716,0.01959947285901609,2000,UpUpUp,1.819290698544668,1.819290698544668
WHS,LA,Half,-2.3528775294486546,-2.227330472648886,-1.8502986817414984,-1.463137030750958,-1.1849476374298247,-0.8772660597902028,-0.7463884686440129,-0.2518031578061798,-0.24382724777825665,-0.11899996134334297,-0.3066333284361382,0.1810794514539936,2.3528775294486546,0.1810794514539936,0.007536729613066933,2000,UpUpUp,2.5339569809026483,2.5339569809026483
WHS,LA,Half,-2.457469776952842,-1.6494809783933844,-1.7062268108602232,-1.518615997944474,-1.8653814699334337,-1.53715584510373,-0.5514973054509184,-1.3112275628434509,-0.9668171742214636,-1.173159222127927,-0.49137910440154736,-0.8788750872465481,2.457469776952842,-0.49137910440154736,NA,1600,TipDown,1.9660906725512948,1.9660906725512948
WHS,LA,Half,-1.3511577227043883,-1.1209409735145202,-0.6571504096234739,-0.6494073175366701,-0.5081362577607714,-0.4564262655143349,-0.4871618521613837,-0.6676895211678806,-0.78018531943382885,-0.8244069039496661,-0.7931116292988628,-0.5859475899413514,1.3511577227043883,-0.4564262655143349,0.011544408114606506,300,UpDownUp,0.8947314571900533,0.8947314571900533
WHS,LA,Half,-1.553323497509816,-1.6743652912134592,-1.6548691821270494,-1.8990167074147326,-2.4283690221130025,-1.9396661601298208,-1.6351657947874791,-1.3191653045319272,-1.1889957836702583,-0.574572304905907,-0.3913291972172411,-0.5500931264354567,2.4283690221130025,-0.3913291972172411,7.798443634563946e-4,1600,Scoop,2.0370398248957615,2.0370398248957615
WHS,LA,Half,-3.4402099272115634,-3.22959990849747,-3.192803382686686,-2.891366095264184,-2.8634627627153795,-2.5194822740345244,-2.40789563644489,-2.0726296877741035,-1.973640697326472,-1.762752432952777,-1.6059094177185422,-1.5418970642354335,3.4402099272115634,-1.5418970642354335,0.0066862658195306415,2000,UpUpUp,1.8983128629761299,1.8983128629761299
WHS,LA,Half,-2.9746860051067094,-2.7348088699730697,-2.6004256040155425,-2.6571584617934514,-2.614168270982531,-2.615016636728359,-2.7411654147983318,-2.9095245798519014,-3.2391607095793478,-3.115586569404446,-3.1487211679928246,-3.2286548343214516,3.2391607095793478,-2.6004256040155425,0.008540146713584464,50,TipDown,0.6387351055638053,0.6387351055638053
WHS,LA,Half,-2.4596716648454198,-2.009554375863858,-1.6416221033531977,-1.14235833865564,-0.691599284412553,-0.0296271368238749,0.42180578812038994,0.7006821109071921,1.007518983832818,1.2689839321761613,1.3904096229329053,1.8539205165352695,2.4596716648454198,1.8539205165352695,0.017182841394553457,2000,UpUpUp,4.313592181380689,4.313592181380689
WHS,LA,Half,-3.200041717972662,-2.9463400912092705,-2.4087653240446465,-2.125366233099649,-2.114824151784696,-1.8540897274722914,-1.523273139445459,-1.568813396811599,-1.1460369972779312,-0.9462993958650919,-0.8770504730939976,-0.29128946578375564,3.200041717972662,-0.29128946578375564,0.012986796474547981,2000,UpUpUp,2.9087522521889064,2.9087522521889064
WHS,LA,Six,-2.223764853338952,-2.182021066896711,-2.0009506111984123,-1.5725849168532977,-1.3724495675143369,-1.1113019404648414,-0.7566377323163146,-0.4321978177401568,-0.32393455073388094,-0.0071208415463525545,-1.2488399500687908,-1.2645090525097524,2.223764853338952,-0.0071208415463525545,0.0030630181502502166,1250,TipDown,2.2166440117925994,2.2166440117925994
WHS,LA,Six,-3.203234495708833,-2.4938475538290463,-2.3624429010179835,-2.002017679295608,-1.818513568725411,-1.8173476139724332,-1.8171418739783398,-1.764597753486062,-1.9887193314787956,-2.085743987747389,-2.350636663240535,-2.7242371935803185,3.203234495708833,-1.764597753486062,0.022595654784504222,750,UpDown,1.4386367422227708,1.4386367422227708
WHS,LA,Six,-4.229670611892916,-3.4448105228301698,-2.860176998792153,-2.416818115450414,-2.0142299789429754,-1.7048893368455642,-1.325998937796604,-1.3805633371614319,-1.3840947518920383,-1.0616290186787118,-0.9842766180339485,-1.000790219066422,4.229670611892916,-0.9842766180339485,0.029392137912262566,1600,TipDown,3.245393993858968,3.245393993858968
WHS,LA,Six,-1.749891830893282,-1.080913956696104,-1.083107764332942,-0.6898710773331753,-0.4942783139933032,-0.20763181834258007,-0.0943474222402097,0.16293136594674643,0.6932403273078735,0.42846690164509615,1.0774554616622856,1.5706682367127667,1.749891830893282,1.5706682367127667,NA,2000,UpUpUp,3.3205600676060487,3.3205600676060487
WHS,LA,Six,-2.126656622718608,-1.2675934376166043,-0.8235369983282647,-0.43128026198929065,-0.1950589345534291,0.03413420066535046,0.1626089395001424,0.4954155603747685,0.655372475951549,1.0284849283302921,0.19889952389750004,-0.7219433146902402,2.126656622718608,1.0284849283302921,0.030212459945943505,1250,TipDown,3.1551415510489003,3.1551415510489003
WHS,LA,Six,-3.5571904666165217,-2.7013580150566527,-2.5278815663806102,-2.100550677950476,-1.8076914801641948,-1.2842280994976585,-0.7110237949433659,-1.066342929261901,-0.8184933551704169,-0.9519725887902034,-0.7687028728989824,-0.7607235350629641,3.5571904666165217,-0.7110237949433659,0.027409738033556494,500,UpDownUp,2.846166671673156,2.846166671673156
WHS,LA,Six,0.700815696245497,0.7306746077155318,0.5921376094896788,0.7243572947505043,0.6733391592805357,0.6574687352433736,0.34064969989225913,0.5804814572431445,0.5537300485477097,0.6425818956671783,0.6024657864765086,0.6031165009049043,-0.34064969989225913,0.7306746077155318,NA,25,DownDownUp,0.3900249078232727,0.3900249078232727
WHS,LA,Six,-1.3320550020638582,-0.8780475268253601,-0.5346895628900491,-0.5002012663659507,0.11542743785072211,0.02703644694595725,-0.0794289128467697,-0.06394249829558465,0.039223781040994464,-0.22547809035047095,-0.048640257056935685,-0.12854692123876804,1.3320550020638582,0.11542743785072211,0.01705380389650805,150,TipDown,1.4474824399145803,1.4474824399145803
WHS,LA,ThirtySix,0.692729494277197,1.3331505146607592,1.7194768058164143,2.143811491390201,2.4178826689468984,2.6942654271496917,2.8626221069550577,3.0722635483278458,2.5238860046126903,1.9152575047457803,1.1604311627585486,0.622965662342102,-0.622965662342102,3.0722635483278458,0.02307589352306342,750,UpDown,2.449297885985744,2.449297885985744
WHS,LA,ThirtySix,-1.0764821448567612,-0.34202120942912334,-0.23631921414804982,-0.16646981447276116,-0.10246726364138295,0.13212400626987827,-0.14182564980877702,-0.12531717763386802,-0.23401428775068914,-0.45757401834612704,-0.18681979152534667,-0.30442895083704613,1.0764821448567612,0.13212400626987827,0.023090848015639872,300,TipDown,1.2086061511266395,1.2086061511266395
WHS,LA,ThirtySix,-2.2391179855019208,-1.0560424732348979,-0.3636789897851772,0.41692842731687474,0.6099610794162899,0.7669560529038354,1.2457051492017512,1.2280545088775887,0.7995438114424621,-0.05824624103059666,-0.5257585146973707,-0.9664075118859762,2.2391179855019208,1.2457051492017512,0.04241590020250789,500,UpDown,3.4848231347036718,3.4848231347036718
WHS,LA,ThirtySix,-2.0573092841473373,-1.6004048920381309,-1.344176955091997,-0.838900423242875,-0.6714570297413697,-0.3246913583559014,-0.01131384385416208,0.03154474299563636,0.31100308876505256,0.2443018223549964,-0.04477967744709123,-1.2507012963909323,2.0573092841473373,0.31100308876505256,0.01626941113273753,1000,UpDown,2.36831237291239,2.36831237291239
WHS,LA,ThirtySix,-1.5916005207857868,-0.19145462840546804,0.4501853327269476,0.8481463739392652,1.3886739727684374,1.631717219041429,2.243504811975729,2.477757929349819,2.798674334827737,2.1975179375205656,1.1192862274477209,-0.6000243447908399,1.5916005207857868,2.798674334827737,0.04842077638273372,1000,UpDown,4.390274855613524,4.390274855613524
WHS,LA,ThirtySix,-1.7220721710949545,-0.7946404294483767,0.0033725765985838374,0.5073273365500657,0.8045760536400866,1.059747406900881,1.1037398778588439,1.2680474774444592,1.4158814397488266,1.3858307509573455,1.2988493156370582,1.2404729778283579,1.7220721710949545,1.4158814397488266,0.03580308230986694,1000,UpDown,3.1379536108437813,3.1379536108437813
WHS,LA,ThirtySix,-1.8832863515526261,-0.8320878301659969,-0.19787531090802932,0.5446386078334425,0.29815465712829725,1.642160620271868,1.3530047229224926,1.606346048275671,0.7503027192813924,-0.11018091635360379,-0.8315412439072641,-1.1787676592881369,1.8832863515526261,1.642160620271868,0.037878080834178554,300,UpDown,3.5254469718244943,3.5254469718244943
WHS,LA,ThirtySix,0.1393300019734193,0.966467286996941,1.406978737788231,1.895828515379486,2.159138735603008,2.3599397627051184,2.516230558884137,2.7818744767626638,2.7500557727046604,2.9073979740429694,3.0940361796747218,3.2502792425833373,-0.1393300019734193,3.2502792425833373,0.029219233058618548,2000,UpUpUp,3.110949240609918,3.110949240609918
WHS,LA,ThirtySix,-0.7685413251345378,0.051370613921509885,-0.007781922159469869,0.21839697918309173,0.4376802450143998,0.4591265532429556,0.5610124836496712,0.9025675810004212,0.6178582384943478,0.8043138431268783,1.0022937515280523,1.0291710615061838,0.7685413251345378,1.0291710615061838,NA,2000,UpUpUp,1.7977123866407214,1.7977123866407214
WHS,LA,Twelve,-0.8858436420919676,-0.6920822324333374,-1.1469159485666165,-1.094190382896793,-1.1716416054320449,-1.2519856429325569,-1.2706168753825744,-1.3008796073747984,-1.1816761374889362,-1.1409434178042648,-1.1260920898922888,-1.0738095417245157,1.3008796073747984,-0.6920822324333374,NA,25,DownDownUp,0.6087973749414609,0.6087973749414609
WHS,LA,Twelve,-1.9898250066045626,-0.9273968730752393,-0.7694111860399218,0.27950561089959036,0.3801581005932546,0.3588352015402902,-0.5137477123349885,-0.9017037669561385,-0.8190171458242527,-0.4094782526407597,-0.20388063344372523,-0.19930993310925518,1.9898250066045626,0.3801581005932546,0.03345270087623288,150,UpDownUp,2.3699831071978172,2.3699831071978172
WHS,LA,Twelve,-3.3096329154183617,-2.3448529912705864,-1.9632905219024612,-1.6418251454549804,-1.4210612088335044,-1.104225239013312,-0.8563080833764389,-0.793804531182841,-0.5584972412308229,-0.33261655478151486,0.0741984306606201,0.1479326101742319,3.3096329154183617,0.1479326101742319,0.032759022418114514,2000,UpUpUp,3.4575655255925937,3.4575655255925937
WHS,LA,Twelve,-2.4675307099485204,-1.9705191692558057,-2.106681815145671,-2.0058242919099585,-1.827942733745033,-1.834327808075844,-2.016905271045538,-2.0979535975792487,-2.381796824624307,-2.2159855339288677,-2.5762426941515124,-2.8059031389825373,2.8059031389825373,-1.827942733745033,NA,150,TipDown,0.9779604052375044,0.9779604052375044
WHS,LA,Twelve,-0.15986047565614264,0.17057605838977968,0.29421419432607215,0.5444906041814644,0.5746901647344644,0.3834844215549031,-0.20675589381726148,-0.06739736671516704,-0.1655203571113044,-0.03672658104281306,-0.10392326179943247,0.01663646780980151,0.20675589381726148,0.5746901647344644,0.011149477380740595,150,Scoop,0.7814460585517259,0.7814460585517259
WHS,LA,Twelve,-1.8864826039085745,-0.7212706075389584,-0.5249408509386936,0.14384494305318943,0.5388191808739254,1.1551630874607406,1.493115917640784,1.6267508031042022,1.7651615406105008,1.9524472588315724,2.3605342877296,2.689752499762046,1.8864826039085745,2.689752499762046,0.03691965745709113,2000,UpUpUp,4.57623510367062,4.57623510367062
WHS,LA,Twelve,-1.8964330815445136,-0.695827919114717,-0.7798697054169123,-0.4537500409397026,-0.31538668535812464,-0.15972427906612857,0.14813051079299858,0.5042808431144936,1.0193421903420374,1.5919225170319564,2.1284737910128113,2.2222487277452134,1.8964330815445136,2.2222487277452134,NA,2000,UpUpUp,4.118681809289727,4.118681809289727
WHS,LA,Twelve,-6.17055923405473,-2.30661036974063,-2.961768228633213,-3.263672421318822,-2.770007789119711,-0.4408211636459773,-1.2487970944064684,-1.7879902196179993,-1.2062162875614062,-1.7522395230032597,-3.400425122448761,-1.1533884793360822,6.17055923405473,-0.4408211636459773,-0.006038083853712184,300,Normal,5.729738070408753,5.729738070408753
WHS,LA,Twelve,-1.7854033912497138,-1.9075074089333799,-1.8875732125406388,-2.0099885767998082,-1.8723565040518424,-2.0379763880425257,-1.5505961912638921,-1.3904667008551401,-1.135927631882632,-0.8769320705731264,-0.5937329276795245,-0.5273486370301361,2.0379763880425257,-0.5273486370301361,7.973678557096431e-4,2000,UpUpUp,1.5106277510123896,1.5106277510123896
WHS,LA,Twelve,-2.0487138559118385,-1.314253850942351,-0.869876009509366,-0.41881420033647426,-0.5349514794792358,0.07275731989338946,0.5975725296239739,0.828456630606353,1.4360477214620042,1.520010438826376,0.854760717208042,0.4705149268505009,2.0487138559118385,1.520010438826376,0.026477578563414476,1250,TipDown,3.5687242947382147,3.5687242947382147
WHS,LA,TwentyFour,-0.574203454754289,-0.39130317956938965,0.44477660604987773,-0.2001996486055597,0.6648339463590228,0.9864176831491493,1.199284142172924,1.2362929628114958,1.361055889620412,1.4467816326681304,1.4596620899647912,1.5695040462879943,0.574203454754289,1.5695040462879943,0.013847806111739656,2000,UpUpUp,2.1437075010422832,2.1437075010422832
WHS,LA,TwentyFour,-1.6301759873722013,-0.6020299218194748,-0.382548620848189,-0.2594220175030052,0.43504811493354134,0.5097851295238334,0.6493865712682076,0.5647898994569559,1.1063159860848082,1.1199632033189142,1.3231439802639589,1.4084728262515556,1.6301759873722013,1.4084728262515556,0.03303919497629465,2000,UpUpUp,3.038648813623757,3.038648813623757
WHS,LA,TwentyFour,-2.1520138084485287,-1.1909068314110467,-0.516604150771395,-0.1259578721161439,0.027024801880960778,0.4099528281320129,0.9010020487368283,1.2002129641319759,0.9945012545738231,-0.08259535765612706,-0.8278131404635387,-0.9231318324335616,2.1520138084485287,1.2002129641319759,0.035576236117520976,750,UpDown,3.3522267725805044,3.3522267725805044
